title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude
"M 6.7 - 80 km SSE of Kirakira, Solomon Islands",6.7,11-11-2004 17:34,0,6,0,0,691,us,233,0.0,21.5,3,10.0,-11.0,162.0
"M 6.7 - 189 km SW of Port McNeill, Canada",6.7,02-11-2004 10:02,7,4,0,0,703,us,459,0.0,37.3,3,10.0,49.0,-129.0
"M 6.6 - 8 km SSW of Ojiya, Japan",6.6,23-10-2004 08:56,0,8,0,0,670,us,782,0.0,37.0,2,16.0,37.0,139.0
"M 6.7 - 31 km WNW of Yonakuni, Japan",6.7,15-10-2004 04:08,5,6,0,0,705,us,698,0.0,24.7,3,94.0,25.0,123.0
"M 7.0 - 43 km SSW of Masachapa, Nicaragua",7.0,09-10-2004 21:26,0,6,0,0,754,us,441,0.0,32.2,2,35.0,11.0,-87.0
"M 6.5 - 9 km W of Talisay, Philippines",6.5,08-10-2004 14:36,5,5,0,0,665,us,526,0.0,18.3,3,105.0,14.0,121.0
"M 6.8 - 60 km SSE of Kirakira, Solomon Islands",6.8,08-10-2004 08:27,0,6,0,0,711,us,545,0.0,15.7,3,36.0,-11.0,162.0
"M 6.6 - 129 km ESE of Shing?, Japan",6.6,06-09-2004 23:29,0,4,0,0,670,us,478,0.0,29.8,2,10.0,33.0,137.0
"M 7.4 - 118 km ESE of Shing?, Japan",7.4,05-09-2004 14:57,0,5,0,0,842,us,594,0.0,27.5,3,10.0,33.0,137.0
"M 7.2 - 94 km SE of Shing?, Japan",7.2,05-09-2004 10:07,0,5,0,0,798,us,643,0.0,28.4,2,14.0,33.0,137.0
"M 6.5 - 67 km ESE of Teno, Chile",6.5,28-08-2004 13:41,0,7,0,0,650,us,349,0.0,30.1,3,5.0,-35.0,-71.0
"M 6.5 - 117 km WNW of Manokwari, Indonesia",6.5,28-07-2004 03:56,0,7,0,0,650,us,305,0.0,39.0,2,13.4,-0.0,133.0
"M 6.9 - 24 km ENE of Atlasovo, Russia",6.9,10-06-2004 15:19,0,5,0,0,732,us,798,0.0,31.2,3,188.6,56.0,160.0
"M 6.6 - 11 km N of Cañete, Chile",6.6,03-05-2004 04:36,0,7,0,0,670,us,282,0.0,46.9,3,21.0,-38.0,-73.0
"M 6.7 - 105 km WNW of Naisano Dua, Indonesia",6.7,23-04-2004 01:50,0,5,0,0,691,us,386,0.0,27.6,3,65.8,-9.0,123.0
"M 6.5 - 86 km NNW of Sola, Vanuatu",6.5,09-04-2004 15:23,0,4,0,0,650,us,424,0.0,29.9,3,228.4,-13.0,167.0
M 6.6 - Afghanistan-Tajikistan-Pakistan region,6.6,05-04-2004 21:24,0,4,0,0,670,us,728,0.0,18.3,3,187.1,37.0,71.0
"M 6.7 - 38 km SSW of Nabire, Indonesia",6.7,08-02-2004 08:58,0,7,0,0,691,us,256,0.0,33.3,2,25.7,-4.0,135.0
"M 7.3 - Near the south coast of Papua, Indonesia",7.3,07-02-2004 02:42,0,7,0,0,820,us,390,0.0,23.0,3,10.0,-4.0,135.0
"M 7.0 - 28 km S of Nabire, Indonesia",7.0,05-02-2004 21:05,0,7,0,0,754,us,367,0.0,33.0,2,16.6,-4.0,136.0
"M 6.7 - 107 km NW of Ambon, Indonesia",6.7,28-01-2004 22:15,0,6,0,0,691,us,243,0.0,42.5,3,17.4,-3.0,127.0
"M 7.3 - 201 km ESE of Tadine, New Caledonia",7.3,27-12-2003 16:00,0,4,0,0,820,us,235,0.0,46.6,2,10.0,-22.0,170.0
"M 6.6 - 13 km SSW of Bam, Iran",6.6,26-12-2003 01:56,0,9,0,0,670,us,552,0.0,44.8,2,10.0,29.0,58.0
"M 6.5 - 3 km SSE of Progreso, Panama",6.5,25-12-2003 07:11,0,6,0,0,650,us,405,0.0,48.4,3,33.0,8.0,-83.0
"M 6.5 - 10 km NE of San Simeon, California",6.5,22-12-2003 19:15,7,9,0,0,1390,nc,65,0.04685,71.0,5,8.382,36.0,-121.0
"M 6.8 - 92 km E of Yujing, Taiwan",6.8,10-12-2003 04:38,0,7,0,0,711,us,447,0.0,27.7,3,10.0,23.0,121.0
"M 6.6 - 82 km E of Kimbe, Papua New Guinea",6.6,25-11-2003 20:19,0,6,0,0,670,us,384,0.0,25.1,3,35.0,-6.0,151.0
"M 6.5 - 4 km NW of Can-Avid, Philippines",6.5,18-11-2003 17:14,0,6,0,0,650,us,487,0.0,45.9,3,35.0,12.0,125.0
"M 6.6 - 51 km NW of Isangel, Vanuatu",6.6,06-11-2003 10:38,0,5,0,0,670,us,475,0.0,26.2,3,113.7,-19.0,169.0
"M 7.0 - 133 km ESE of Ishinomaki, Japan",7.0,31-10-2003 01:06,0,5,0,0,754,us,568,0.0,61.2,3,10.0,38.0,143.0
"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,08-10-2003 09:06,0,6,0,0,691,us,556,0.0,55.4,2,32.0,43.0,145.0
"M 6.7 - 9 km S of Aktash, Russia",6.7,01-10-2003 01:03,0,7,0,0,691,us,643,0.0,24.5,3,10.0,50.0,88.0
"M 6.5 - 58 km S of Kushiro, Japan",6.5,29-09-2003 02:36,0,5,0,0,650,us,586,0.0,71.3,2,25.0,42.0,144.0
"M 7.3 - 29 km S of Aktash, Russia",7.3,27-09-2003 11:33,0,7,0,0,820,us,667,0.0,24.5,3,16.0,50.0,88.0
"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.4,25-09-2003 21:08,0,7,0,0,842,us,514,0.0,78.8,2,33.0,42.0,144.0
"M 8.2 - 134 km SSW of Kushiro, Japan",8.16,25-09-2003 19:50,0,9,0,0,1024,official,0,0.0,0.0,0,27.0,42.0,144.0
"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.6,21-09-2003 18:16,0,7,0,0,670,us,518,0.0,24.7,3,10.0,20.0,96.0
"M 7.2 - 56 km NW of Te Anau, New Zealand",7.2,21-08-2003 12:12,0,7,0,0,798,us,428,0.0,17.5,2,28.0,-45.0,167.0
M 7.6 - Scotia Sea,7.6,04-08-2003 04:37,0,6,0,0,889,us,315,0.0,25.2,2,10.0,-61.0,-43.0
"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.5,15-07-2003 18:46,0,6,0,0,650,us,156,0.0,31.4,3,33.0,-4.0,152.0
"M 6.8 - 42 km W of Ovalle, Chile",6.8,20-06-2003 13:30,0,7,0,0,711,us,398,0.0,39.1,2,33.0,-31.0,-72.0
"M 6.9 - 25 km ESE of Atlasovo, Russia",6.9,16-06-2003 22:08,0,5,0,0,732,us,733,0.0,26.7,3,174.8,55.0,160.0
"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.6,07-06-2003 00:32,0,6,0,0,670,us,419,0.0,27.8,2,33.0,-5.0,153.0
"M 7.0 - 116 km NE of Tobelo, Indonesia",7.0,26-05-2003 19:23,0,6,0,0,754,us,473,0.0,30.3,2,31.0,2.0,129.0
"M 7.0 - 27 km SSW of ?funato, Japan",7.0,26-05-2003 09:24,0,7,0,0,754,us,690,0.0,19.1,3,68.0,39.0,142.0
"M 6.8 - 25 km WNW of Dellys, Algeria",6.8,21-05-2003 18:44,0,9,0,0,711,us,534,0.0,19.4,2,12.0,37.0,4.0
"M 6.5 - 46 km NE of Ruteng, Indonesia",6.5,25-03-2003 02:53,0,7,0,0,650,us,247,0.0,28.7,2,33.0,-8.0,121.0
"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.8,11-03-2003 07:27,0,7,0,0,711,us,431,0.0,38.4,2,40.2,-5.0,153.0
"M 7.6 - 16 km SSW of Cuyutlán, Mexico",7.6,22-01-2003 02:06,0,7,0,0,889,us,551,0.0,0.0,3,24.0,19.0,-104.0
"M 6.5 - 33 km S of Puerto San José, Guatemala",6.5,21-01-2003 02:46,0,6,0,0,650,us,316,0.0,0.0,2,24.0,14.0,-91.0
"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.3,20-01-2003 08:43,0,6,0,0,820,us,457,0.0,0.0,2,33.0,-10.0,161.0
"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.7,10-01-2003 13:11,0,5,0,0,691,us,323,0.0,0.0,3,71.9,-5.0,154.0
"M 6.7 - New Ireland region, Papua New Guinea",6.7,12-12-2002 08:30,0,6,0,0,691,us,453,0.0,0.0,3,34.0,-5.0,153.0
"M 7.9 - 75 km E of Cantwell, Alaska",7.9,03-11-2002 22:12,8,9,0,0,1750,ak,0,0.0,0.0,5,4.2,64.0,-147.0
"M 7.4 - 50 km NW of Sinabang, Indonesia",7.4,02-11-2002 01:26,0,7,0,0,842,us,418,0.0,0.0,3,30.0,3.0,96.0
"M 6.6 - 53 km ENE of Cantwell, Alaska",6.6,23-10-2002 11:27,0,7,0,0,670,ak,0,0.0,0.0,5,4.2,64.0,-148.0
"M 6.7 - 72 km S of Manokwari, Indonesia",6.7,10-10-2002 12:28,0,7,0,0,691,us,250,0.0,0.0,6,10.0,-2.0,134.0
"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.6,10-10-2002 10:50,0,7,0,0,889,us,375,0.0,0.0,2,10.0,-2.0,134.0
"M 6.5 - 152 km NNE of Bamboo Flat, India",6.5,13-09-2002 22:28,0,6,0,0,650,us,646,0.0,0.0,2,21.0,13.0,93.0
"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.6,08-09-2002 18:44,0,7,0,0,889,us,428,0.0,0.0,2,13.0,-3.0,143.0
"M 6.5 - 114 km SSE of San Jose Village, Northern Mariana Islands",6.5,14-08-2002 13:57,0,4,0,0,650,us,260,0.0,0.0,2,30.0,14.0,146.0
"M 6.5 - 14 km SE of Punta de Burica, Panama",6.5,31-07-2002 00:16,0,7,0,0,650,us,533,0.0,0.0,2,10.0,8.0,-83.0
"M 6.5 - 59 km SSW of Abhar, Iran",6.5,22-06-2002 02:58,0,8,0,0,650,us,555,0.0,0.0,2,10.0,36.0,49.0
"M 6.6 - 20 km SW of Monte Patria, Chile",6.6,18-06-2002 13:56,0,7,0,0,670,us,420,0.0,0.0,3,54.0,-31.0,-71.0
"M 6.7 - 190 km NW of Sola, Vanuatu",6.7,17-06-2002 21:26,0,5,0,0,691,us,272,0.0,0.0,2,33.0,-13.0,166.0
"M 7.1 - 20 km SSW of Merizo Village, Guam",7.1,26-04-2002 16:06,0,7,0,0,776,us,257,0.0,0.0,2,85.7,13.0,145.0
"M 6.7 - 31 km SW of Copiapó, Chile",6.7,18-04-2002 16:08,0,7,0,0,691,us,462,0.0,0.0,3,62.0,-28.0,-71.0
"M 6.8 - 27 km SSW of Nuxco, Mexico",6.8,18-04-2002 05:02,0,6,0,0,711,us,292,0.0,0.0,2,24.9,17.0,-101.0
"M 7.1 - 67 km ENE of Hualien City, Taiwan",7.1,31-03-2002 06:52,0,6,0,0,776,us,550,0.0,0.0,2,32.8,24.0,122.0
"M 6.5 - 107 km NE of Calama, Chile",6.5,28-03-2002 04:56,0,5,0,0,650,us,486,0.0,0.0,2,125.1,-22.0,-68.0
"M 7.5 - Mindanao, Philippines",7.5,05-03-2002 21:16,0,7,0,0,865,us,321,0.0,0.0,2,31.0,6.0,124.0
"M 7.4 - 51 km SW of Jurm, Afghanistan",7.4,03-03-2002 12:08,0,5,0,0,842,us,138,0.0,0.0,2,225.6,37.0,70.0
"M 6.6 - 125 km E of Kimbe, Papua New Guinea",6.6,05-02-2002 13:27,0,6,0,0,670,us,444,0.0,0.0,2,39.0,-5.0,151.0
"M 6.5 - 5 km NE of Sultanda??, Turkey",6.5,03-02-2002 07:11,0,7,0,0,650,us,482,0.0,0.0,2,5.0,39.0,31.0
"M 6.7 - 11 km SE of Aitape, Papua New Guinea",6.7,10-01-2002 11:14,0,8,0,0,691,us,333,0.0,0.0,2,11.0,-3.0,142.0
"M 6.6 - 33 km WNW of Port-Vila, Vanuatu",6.6,03-01-2002 10:17,0,6,0,0,670,us,386,0.0,0.0,2,10.0,-18.0,168.0
"M 7.2 - 50 km WNW of Port-Vila, Vanuatu",7.2,02-01-2002 17:22,0,6,0,0,798,us,427,0.0,0.0,2,21.0,-18.0,168.0
"M 6.8 - 22 km WNW of Malango, Solomon Islands",6.8,23-12-2001 22:52,0,7,0,0,711,us,385,0.0,0.0,2,16.0,-10.0,160.0
"M 6.8 - 62 km SSW of Yonakuni, Japan",6.8,18-12-2001 04:02,0,5,0,0,711,us,499,0.0,0.0,2,14.0,24.0,123.0
"M 6.5 - 3 km NW of Hanamaki, Japan",6.5,02-12-2001 13:01,0,5,0,0,650,us,605,0.0,0.0,2,123.8,39.0,141.0
"M 7.8 - Southern Qinghai, China",7.8,14-11-2001 09:26,0,9,0,0,936,us,368,0.0,0.0,2,10.0,36.0,91.0
"M 7.0 - 40 km S of Kimbe, Papua New Guinea",7.0,31-10-2001 09:10,0,7,0,0,754,us,254,0.0,0.0,2,33.0,-6.0,150.0
"M 7.5 - 155 km E of Kendari, Indonesia",7.5,19-10-2001 03:28,0,6,0,0,865,us,234,0.0,0.0,2,33.0,-4.0,124.0
"M 7.0 - 69 km SSE of Inarajan Village, Guam",7.0,12-10-2001 15:02,0,6,0,0,754,us,482,0.0,0.0,2,37.0,13.0,145.0
"M 6.5 - 108 km WNW of Manokwari, Indonesia",6.5,11-09-2001 14:56,0,6,0,0,650,us,174,0.0,0.0,2,33.0,-1.0,133.0
"M 6.6 - 74 km S of Kokhanok, Alaska",6.6,28-07-2001 07:32,6,6,0,0,754,ak,0,0.0,0.0,5,131.8,59.0,-155.0
"M 6.5 - 32 km WNW of Skýros, Greece",6.5,26-07-2001 00:21,0,8,0,0,650,us,483,0.0,0.0,2,10.0,39.0,24.0
"M 7.6 - 51 km SW of Punta de Bombón, Peru",7.6,07-07-2001 09:38,0,7,0,0,889,us,398,0.0,0.0,2,33.0,-18.0,-72.0
"M 6.6 - 31 km S of Achanizo, Peru",6.6,05-07-2001 13:53,0,7,0,0,670,us,324,0.0,0.0,2,62.0,-16.0,-74.0
"M 6.7 - 34 km WSW of Pacocha, Peru",6.7,26-06-2001 04:18,0,6,0,0,691,us,422,0.0,0.0,2,24.0,-18.0,-72.0
"M 8.4 - 6 km SSW of Atico, Peru",8.4,23-06-2001 20:33,0,8,0,0,1086,official,518,0.0,0.0,0,33.0,-16.0,-74.0
"M 6.7 - 128 km SSE of Panguna, Papua New Guinea",6.7,19-04-2001 21:43,0,6,0,0,691,us,282,0.0,0.0,2,17.0,-7.0,156.0
"M 6.8 - 16 km SSW of Kure, Japan",6.8,24-03-2001 06:27,0,7,0,0,711,us,596,0.0,0.0,2,50.0,34.0,133.0
"M 6.5 - 41 km SSW of Ambon, Indonesia",6.5,19-03-2001 05:52,0,6,0,0,650,us,206,0.0,0.0,2,33.0,-4.0,128.0
"M 6.8 - 7 km SSE of Longbranch, Washington",6.8,28-02-2001 18:54,7,7,0,0,1441,uw,67,0.0,31.0,8,51.798,47.0,-123.0
"M 7.1 - 137 km WNW of Ternate, Indonesia",7.1,24-02-2001 07:23,0,7,0,0,776,us,426,0.0,0.0,2,35.0,1.0,126.0
"M 7.4 - 102 km SSE of Bengkulu, Indonesia",7.4,13-02-2001 19:28,0,6,0,0,842,us,221,0.0,0.0,2,36.0,-5.0,103.0
"M 6.6 - 5 km S of Cojutepeque, El Salvador",6.6,13-02-2001 14:22,0,8,0,0,670,us,273,0.0,0.0,2,10.0,14.0,-89.0
"M 7.7 - 17 km NW of Bhach?u, India",7.7,26-01-2001 03:16,0,9,0,0,912,us,472,0.0,0.0,2,16.0,23.0,70.0
"M 6.9 - 59 km WSW of Bengkulu, Indonesia",6.9,16-01-2001 13:25,0,6,0,0,732,us,117,0.0,0.0,3,28.0,-4.0,102.0
"M 7.7 - 28 km SSW of Puerto El Triunfo, El Salvador",7.7,13-01-2001 17:33,0,8,0,0,912,us,427,0.0,0.0,2,60.0,13.0,-89.0
"M 6.9 - 47 km S of Old Harbor, Alaska",6.9,10-01-2001 16:02,5,7,0,0,745,ak,0,0.0,0.0,5,36.4,57.0,-153.0
"M 7.1 - 16 km NE of Port-Olry, Vanuatu",7.1,09-01-2001 16:49,0,7,0,0,776,us,372,0.0,0.0,3,103.0,-15.0,167.0
"M 6.8 - Mindanao, Philippines",6.8,01-01-2001 08:54,0,5,0,0,711,us,64,0.0,0.0,2,33.0,7.0,127.0
"M 7.5 - 21 km SE of Lukatan, Philippines",7.5,01-01-2001 06:57,0,7,0,0,865,us,324,0.0,0.0,2,33.0,7.0,127.0
"M 6.5 - 52 km ENE of Kokopo, Papua New Guinea",6.5,06-12-2000 22:57,0,7,0,0,650,us,401,0.0,0.0,2,31.0,-4.0,153.0
"M 7.0 - 37 km E of Balkanabat, Turkmenistan",7.0,06-12-2000 17:11,0,7,0,0,754,us,495,0.0,0.0,2,30.0,40.0,55.0
"M 6.5 - 23 km SSE of Badamdar, Azerbaijan",6.5,25-11-2000 18:10,0,6,0,0,650,us,268,0.0,0.0,2,33.0,40.0,50.0
"M 6.8 - 15 km SSE of Baku, Azerbaijan",6.8,25-11-2000 18:09,0,6,0,0,711,us,446,0.0,0.0,2,50.4,40.0,50.0
"M 6.8 - 112 km SSW of Kokopo, Papua New Guinea",6.8,18-11-2000 06:54,0,6,0,0,711,us,402,0.0,0.0,3,33.0,-5.0,152.0
"M 6.6 - 131 km SE of Kokopo, Papua New Guinea",6.6,18-11-2000 02:05,0,6,0,0,670,us,267,0.0,0.0,2,33.0,-5.0,153.0
"M 7.8 - 138 km SSW of Kokopo, Papua New Guinea",7.8,17-11-2000 21:01,0,7,0,0,936,us,346,0.0,0.0,2,33.0,-5.0,152.0
"M 6.5 - 118 km ESE of Kokopo, Papua New Guinea",6.5,16-11-2000 07:45,0,6,0,0,650,us,71,0.0,0.0,7,33.0,-5.0,153.0
"M 7.8 - 135 km SE of Kokopo, Papua New Guinea",7.8,16-11-2000 07:42,0,7,0,0,936,us,294,0.0,0.0,2,30.0,-5.0,153.0
"M 8.0 - 24 km N of Rabaul, Papua New Guinea",8.0,16-11-2000 04:54,0,7,0,0,985,us,254,0.0,0.0,2,33.0,-4.0,152.0
"M 6.5 - 10 km SW of Juradó, Colombia",6.5,08-11-2000 06:59,0,7,0,0,650,us,462,0.0,0.0,2,17.0,7.0,-78.0
"M 7.0 - 191 km ESE of Kokopo, Papua New Guinea",7.0,29-10-2000 08:37,0,7,0,0,754,us,60,0.0,0.0,2,50.0,-5.0,154.0
"M 6.8 - 29 km SW of Labuan, Indonesia",6.8,25-10-2000 09:32,0,6,0,0,711,us,415,0.0,0.0,2,38.0,-7.0,106.0
"M 6.7 - 8 km ESE of Matsue, Japan",6.7,06-10-2000 04:30,0,8,0,0,691,us,390,0.0,0.0,2,10.0,35.0,133.0
"M 7.0 - 29 km WNW of Luganville, Vanuatu",7.0,04-10-2000 16:58,0,7,0,0,754,us,357,0.0,0.0,2,23.0,-15.0,167.0
"M 6.5 - 15 km W of Nkove, Tanzania",6.5,02-10-2000 02:25,0,6,0,0,650,us,415,0.0,0.0,3,34.0,-8.0,31.0
"M 6.8 - 98 km WSW of Ambon, Indonesia",6.8,28-08-2000 15:05,0,6,0,0,711,us,336,0.0,0.0,2,16.0,-4.0,127.0
"M 6.5 - 24 km NNW of El Habillal, Mexico",6.5,09-08-2000 11:41,0,6,0,0,650,us,481,0.0,0.0,2,45.8,18.0,-102.0
"M 6.8 - 35 km SSE of Uglegorsk, Russia",6.8,04-08-2000 21:13,0,7,0,0,711,us,593,0.0,0.0,2,10.0,49.0,142.0
"M 6.6 - 161 km SSE of Lata, Solomon Islands",6.6,03-08-2000 01:09,0,6,0,0,670,us,218,0.0,0.0,2,33.0,-12.0,166.0
"M 6.5 - 94 km SSE of Shimoda, Japan",6.5,30-07-2000 12:25,0,7,0,0,650,us,428,0.0,0.0,2,10.0,34.0,139.0
"M 6.6 - 227 km SE of Kandrian, Papua New Guinea",6.6,16-07-2000 03:57,0,5,0,0,670,us,367,0.0,0.0,2,10.0,-8.0,151.0
"M 6.5 - 24 km SSW of Larsen Bay, Alaska",6.5,11-07-2000 01:32,0,6,0,0,650,ak,0,0.0,0.0,5,42.9,57.0,-154.0
"M 6.5 - 12 km ENE of Selfoss, Iceland",6.5,21-06-2000 00:51,0,9,0,0,650,us,351,0.0,0.0,2,10.0,64.0,-21.0
M 7.9 - South Indian Ocean,7.9,18-06-2000 14:44,0,5,0,0,960,us,405,0.0,0.0,2,10.0,-14.0,97.0
"M 6.5 - 25 km E of Selfoss, Iceland",6.5,17-06-2000 15:40,0,8,0,0,650,us,406,0.0,0.0,2,10.0,64.0,-20.0
"M 6.7 - 98 km SSW of Bengkulu, Indonesia",6.7,07-06-2000 23:45,0,5,0,0,691,us,352,0.0,0.0,2,33.0,-5.0,102.0
"M 6.7 - 95 km S of Bengkulu, Indonesia",6.7,04-06-2000 16:39,0,5,0,0,691,us,147,0.0,0.0,7,33.0,-5.0,102.0
"M 7.9 - 103 km S of Bengkulu, Indonesia",7.9,04-06-2000 16:28,0,8,0,0,960,us,379,0.0,0.0,2,33.0,-5.0,102.0
"M 7.2 - 75 km N of San Antonio de los Cobres, Argentina",7.2,12-05-2000 18:43,0,5,0,0,798,us,0,0.0,0.0,2,225.0,-24.0,-66.0
"M 7.6 - 89 km E of Luwuk, Indonesia",7.6,04-05-2000 04:21,0,7,0,0,889,us,0,0.0,0.0,2,26.0,-1.0,124.0
"M 6.6 - 62 km SSW of Ialibu, Papua New Guinea",6.6,03-03-2000 22:22,0,8,0,0,670,us,0,0.0,0.0,2,10.0,-7.0,144.0
"M 6.6 - 87 km ESE of Kimbe, Papua New Guinea",6.6,06-02-2000 11:33,0,6,0,0,670,us,0,0.0,0.0,2,33.0,-6.0,151.0
"M 6.8 - 84 km S of Shikotan, Russia",6.8,28-01-2000 14:21,0,6,0,0,711,us,0,0.0,0.0,2,61.1,43.0,147.0
"M 7.2 - 117 km SSW of Hihifo, Tonga",7.2,08-01-2000 16:47,0,6,0,0,798,us,0,0.0,0.0,2,183.4,-17.0,-174.0
"M 6.9 - 50 km WSW of Lata, Solomon Islands",6.9,29-12-1999 13:29,0,6,0,0,732,us,0,0.0,0.0,3,33.0,-11.0,165.0
"M 6.5 - 59 km SSW of Labuan, Indonesia",6.5,21-12-1999 14:14,0,6,0,0,650,us,0,0.0,0.0,3,56.0,-7.0,106.0
"M 7.3 - 14 km WNW of Bolitoc, Philippines",7.3,11-12-1999 18:03,0,7,0,0,820,us,0,0.0,0.0,2,33.0,16.0,120.0
"M 7.0 - 26 km SSE of Karluk, Alaska",7.0,06-12-1999 23:12,0,7,0,0,754,ak,0,0.0,0.0,5,43.6,57.0,-154.0
"M 6.6 - 127 km ESE of Arica, Chile",6.6,30-11-1999 04:01,0,5,0,0,670,us,0,0.0,0.0,3,128.1,-19.0,-69.0
"M 7.5 - 92 km ESE of Lakatoro, Vanuatu",7.5,26-11-1999 13:21,0,7,0,0,865,us,0,0.0,0.0,2,33.0,-16.0,168.0
"M 7.0 - 88 km W of Kandrian, Papua New Guinea",7.0,19-11-1999 13:56,0,6,0,0,754,us,0,0.0,0.0,2,33.0,-6.0,149.0
"M 6.9 - 84 km WNW of Kandrian, Papua New Guinea",6.9,17-11-1999 03:27,0,6,0,0,732,us,0,0.0,0.0,2,47.5,-6.0,149.0
"M 7.2 - 8 km S of Düzce, Turkey",7.2,12-11-1999 16:57,0,9,0,0,798,us,0,0.0,0.0,2,10.0,41.0,31.0
"M 6.5 - 31 km SW of Ashk?sham, Afghanistan",6.5,08-11-1999 16:45,0,4,0,0,650,us,0,0.0,0.0,2,228.4,37.0,71.0
"M 7.1 - Hector Mine, CA Earthquake",7.1,16-10-1999 09:46,8,8,0,0,1576,ci,73,0.0,57.0,5,13.73,35.0,-116.0
"M 7.5 - 15 km W of San Baltazar Loxicha, Mexico",7.5,30-09-1999 16:31,0,8,0,0,865,us,0,0.0,0.0,2,60.6,16.0,-97.0
"M 6.5 - 31 km SE of Puli, Taiwan",6.5,25-09-1999 23:52,0,7,0,0,650,us,0,0.0,0.0,2,17.0,24.0,121.0
"M 7.7 - 21 km S of Puli, Taiwan",7.7,20-09-1999 17:47,0,9,0,0,912,us,0,0.0,0.0,2,33.0,24.0,121.0
"M 6.6 - 66 km E of Lakatoro, Vanuatu",6.6,22-08-1999 12:40,0,6,0,0,670,us,0,0.0,0.0,2,33.0,-16.0,168.0
"M 6.9 - 42 km S of Quepos, Costa Rica",6.9,20-08-1999 10:02,0,6,0,0,732,us,0,0.0,0.0,2,20.0,9.0,-84.0
"M 7.6 - 4 km ESE of Derince, Turkey",7.6,17-08-1999 00:01,0,9,0,0,889,us,0,0.0,0.0,2,17.0,41.0,30.0
"M 6.7 - 16 km N of Potrerillos, Honduras",6.7,11-07-1999 14:14,0,8,0,0,691,us,0,0.0,0.0,2,10.0,16.0,-88.0
"M 7.0 - 1 km SE of Texcala, Mexico",7.0,15-06-1999 20:42,0,7,0,0,754,us,0,0.0,0.0,2,70.0,18.0,-97.0
"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,17-05-1999 10:07,0,5,0,0,670,us,0,0.0,0.0,2,27.0,-5.0,153.0
"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,16-05-1999 00:51,0,7,0,0,776,us,0,0.0,0.0,2,73.7,-5.0,152.0
"M 7.1 - 92 km ENE of Kimbe, Papua New Guinea",7.1,10-05-1999 20:33,0,7,0,0,776,us,0,0.0,0.0,3,138.0,-5.0,151.0
"M 6.8 - 132 km WSW of Haveluloto, Tonga",6.8,13-04-1999 10:38,0,5,0,0,711,us,0,0.0,0.0,2,164.2,-21.0,-176.0
"M 7.4 - 63 km W of Kimbe, Papua New Guinea",7.4,05-04-1999 11:08,0,7,0,0,842,us,0,0.0,0.0,2,150.0,-6.0,150.0
"M 6.8 - 6 km SE of Camaná, Peru",6.8,03-04-1999 06:17,0,7,0,0,711,us,0,0.0,0.0,2,87.2,-17.0,-73.0
"M 6.6 - 9 km NNW of P?palkoti, India",6.6,28-03-1999 19:05,0,7,0,0,670,us,0,0.0,0.0,3,15.0,31.0,79.0
"M 6.9 - 78 km WSW of Adak, Alaska",6.9,20-03-1999 10:47,0,6,0,0,732,us,0,0.0,0.0,2,33.0,52.0,-178.0
"M 6.9 - 123 km SE of Vilyuchinsk, Russia",6.9,08-03-1999 12:25,0,5,0,0,732,us,0,0.0,0.0,2,56.6,52.0,160.0
"M 7.1 - 69 km S of Tabiauan, Philippines",7.1,04-03-1999 08:52,0,6,0,0,776,us,0,0.0,0.0,2,33.0,5.0,122.0
"M 6.6 - 110 km SSE of K?h Sef?d, Iran",6.6,04-03-1999 05:38,0,7,0,0,670,us,0,0.0,0.0,2,33.0,28.0,57.0
"M 7.3 - 146 km NW of Sola, Vanuatu",7.3,06-02-1999 21:47,0,7,0,0,820,us,0,0.0,0.0,2,90.1,-13.0,167.0
"M 6.6 - 18 km WSW of Nikolski, Alaska",6.6,28-01-1999 08:10,0,6,0,0,670,us,0,0.0,0.0,2,67.2,53.0,-169.0
"M 7.0 - 110 km ESE of Kokopo, Papua New Guinea",7.0,19-01-1999 03:35,0,7,0,0,754,us,0,0.0,0.0,2,114.1,-5.0,153.0
"M 6.8 - 131 km WSW of Haveluloto, Tonga",6.8,27-12-1998 00:38,0,5,0,0,711,us,0,0.0,0.0,2,144.3,-22.0,-176.0
"M 7.7 - 264 km ESE of Luwuk, Indonesia",7.7,29-11-1998 14:10,0,7,0,0,912,us,0,0.0,0.0,2,33.0,-2.0,125.0
"M 7.0 - 278 km NE of Lospalos, Timor Leste",7.0,09-11-1998 05:38,0,7,0,0,754,us,0,0.0,0.0,2,33.0,-7.0,129.0
